id,seed,starting_age,race,sex,insurance,place
26892,79430,40,NHW,M,Y,IHS
26893,495890,40,NHW,M,Y,IHS
26894,580214,40,NHW,F,Y,IHS
26895,154145,40,NHB,F,Y,IHS
26896,404840,40,NHW,M,Y,IHS
26897,609367,40,NHB,M,Y,IHS
26898,692604,40,NHW,F,Y,IHS
26899,679454,40,NHW,M,Y,IHS
26900,890514,40,NHW,M,Y,IHS
26901,175716,40,NHW,F,Y,IHS
26902,585140,40,NHW,M,Y,IHS
26903,968222,40,NHB,M,Y,IHS
26904,533542,40,NHB,F,Y,IHS
26905,211131,40,NHW,F,Y,IHS
26906,359398,40,NHW,M,Y,IHS
26907,385430,40,NHW,F,N,IHS
26908,925476,40,NHB,M,Y,IHS
26909,138286,40,NHB,F,Y,IHS
26910,899100,40,NHW,M,Y,IHS
26911,169638,40,NHB,M,Y,IHS
26912,169614,40,NHW,M,Y,OHS
26913,316877,40,NHW,F,N,OHS
26914,884945,40,NHW,F,Y,IHS
26915,84107,40,NHW,F,Y,IHS
26916,972384,40,NHW,M,Y,IHS
26917,860026,40,NHW,F,Y,IHS
26918,833869,40,NHW,F,Y,IHS
26919,130294,40,NHW,M,Y,IHS
26920,491796,40,NHW,F,N,IHS
26921,284322,40,NHW,F,Y,IHS
26922,115216,40,NHW,M,Y,OHS
26923,609278,40,NHW,M,Y,IHS
26924,859260,40,NHW,F,Y,IHS
26925,221815,40,NHW,M,Y,IHS
26926,880001,40,NHW,F,N,OHS
26927,957650,40,NHW,M,Y,OHS
26928,618580,40,NHW,M,Y,IHS
26929,311034,40,NHW,F,Y,IHS
26930,990833,40,NHW,M,Y,OHS
26931,841438,40,NHW,F,Y,IHS
26932,995427,40,NHB,F,N,IHS
26933,930779,40,NHW,M,Y,IHS
26934,303394,40,NHW,F,N,IHS
26935,843697,40,NHW,M,Y,IHS
26936,13041,40,NHW,F,Y,IHS
26937,925316,40,NHW,F,Y,IHS
26938,363503,40,NHW,F,Y,IHS
26939,953718,40,NHW,F,Y,IHS
26940,110653,40,NHW,M,Y,IHS
26941,543251,40,NHW,M,Y,IHS
26942,270523,40,NHW,M,Y,IHS
26943,626569,40,NHW,F,Y,OHS
26944,98487,40,NHB,M,Y,IHS
26945,538933,40,NHW,M,Y,IHS
26946,626673,40,NHB,F,Y,IHS
26947,372921,40,NHW,M,Y,OHS
26948,49826,40,NHW,M,Y,IHS
26949,729557,40,NHW,F,Y,IHS
26950,916474,40,NHW,F,Y,OHS
26951,894422,40,NHW,M,N,IHS
26952,614536,40,NHW,M,Y,IHS
26953,286967,40,NHW,M,Y,IHS
26954,635852,40,NHB,M,N,IHS
26955,801663,40,NHW,F,Y,IHS
26956,272314,40,NHW,M,Y,IHS
26957,673423,40,NHB,M,Y,IHS
26958,701251,40,NHB,M,Y,IHS
26959,448884,40,NHB,F,Y,OHS
26960,449511,40,NHW,M,Y,IHS
26961,160080,40,NHW,M,Y,IHS
26962,99822,40,NHB,F,N,IHS
26963,358084,40,NHB,F,Y,IHS
26964,355412,40,NHB,F,Y,IHS
26965,131325,40,NHW,M,Y,IHS
26966,355218,40,NHW,F,Y,IHS
26967,687422,40,NHW,F,Y,IHS
26968,784199,40,NHW,F,Y,IHS
26969,94553,40,NHB,F,Y,IHS
26970,182008,40,NHW,M,N,IHS
26971,171247,40,NHW,F,Y,IHS
26972,32791,40,NHW,M,Y,IHS
26973,862660,40,NHW,M,Y,IHS
26974,947717,40,NHB,M,Y,IHS
26975,674270,40,NHW,M,Y,IHS
26976,408425,40,NHW,F,Y,IHS
26977,549601,40,NHB,F,N,IHS
26978,236607,40,NHB,M,N,OHS
26979,997312,40,NHB,F,Y,IHS
26980,69690,40,NHW,F,Y,IHS
26981,463135,40,NHB,M,Y,IHS
26982,383479,40,NHW,F,Y,IHS
26983,779716,40,NHB,F,N,OHS
26984,308575,40,NHW,M,Y,OHS
26985,213722,40,NHB,F,Y,IHS
26986,691485,40,NHW,F,Y,IHS
26987,267162,40,NHW,M,Y,IHS
26988,321261,40,NHW,M,Y,IHS
26989,292330,40,NHW,F,Y,IHS
26990,889499,40,NHW,F,Y,IHS
26991,44786,40,NHW,M,Y,IHS
26992,450681,40,NHW,F,N,IHS
26993,913755,40,NHW,F,Y,IHS
26994,348833,40,NHW,F,Y,IHS
26995,783441,40,NHB,M,Y,IHS
26996,124492,40,NHW,M,Y,IHS
26997,150248,40,NHB,F,Y,IHS
26998,419401,40,NHB,M,Y,IHS
26999,195164,40,NHW,M,Y,IHS
27000,882194,40,NHB,M,Y,IHS
27001,904609,40,NHW,M,Y,IHS
27002,866217,40,NHW,F,Y,OHS
27003,423297,40,NHW,M,Y,IHS
27004,117050,40,NHW,M,Y,OHS
27005,932769,40,NHW,F,Y,IHS
27006,858671,40,NHW,M,Y,IHS
27007,31670,40,NHW,M,Y,IHS
27008,485069,40,NHW,F,N,IHS
27009,121049,40,NHW,M,Y,OHS
27010,508208,40,NHW,F,Y,IHS
27011,529220,40,NHW,F,Y,OHS
27012,38454,40,NHW,M,Y,IHS
27013,761328,40,NHW,F,Y,IHS
27014,597693,40,NHW,F,N,OHS
27015,676401,40,NHW,M,Y,IHS
27016,911902,40,NHW,M,Y,OHS
27017,999302,40,NHB,M,Y,IHS
27018,774854,40,NHW,M,Y,OHS
27019,673944,40,NHW,F,Y,IHS
27020,724754,40,NHW,M,Y,IHS
27021,599179,40,NHW,F,Y,IHS
27022,593794,40,NHW,M,Y,OHS
27023,12375,40,NHW,F,Y,IHS
27024,914657,40,NHW,M,Y,IHS
27025,981205,40,NHB,F,N,IHS
27026,754085,40,NHW,F,Y,IHS
27027,988825,40,NHW,F,N,IHS
27028,408376,40,NHW,F,Y,IHS
27029,448402,40,NHW,M,Y,IHS
27030,270270,40,NHW,M,Y,IHS
27031,766510,40,NHW,M,Y,IHS
27032,669975,40,NHB,M,Y,IHS
27033,54061,40,NHW,F,Y,OHS
27034,12891,40,NHW,M,Y,OHS
27035,935063,40,NHW,F,Y,IHS
27036,455532,40,NHB,M,Y,IHS
27037,54037,40,NHW,M,Y,IHS
27038,694723,40,NHW,F,Y,IHS
27039,355036,40,NHW,F,Y,IHS
27040,956342,40,NHW,M,Y,IHS
27041,708671,40,NHW,M,Y,IHS
27042,868773,40,NHW,F,Y,IHS
27043,707233,40,NHB,F,Y,IHS
27044,454321,40,NHW,F,Y,IHS
27045,617332,40,NHW,F,N,OHS
27046,60952,40,NHW,F,Y,IHS
27047,318913,40,NHB,M,Y,IHS
27048,671298,40,NHW,F,Y,IHS
27049,975315,40,NHW,M,Y,IHS
27050,95891,40,NHW,F,N,IHS
27051,437340,40,NHW,F,N,OHS
27052,652396,40,NHW,F,Y,IHS
27053,658048,40,NHW,M,Y,IHS
27054,987273,40,NHB,F,Y,OHS
27055,972643,40,NHW,M,Y,IHS
27056,290302,40,NHW,F,Y,IHS
27057,691127,40,NHW,F,Y,OHS
27058,419964,40,NHW,F,Y,IHS
27059,849853,40,NHW,M,Y,IHS
27060,429061,40,NHB,M,N,OHS
27061,796152,40,NHW,M,N,OHS
27062,228472,40,NHW,F,Y,IHS
27063,139668,40,NHB,M,N,IHS
27064,775777,40,NHW,M,Y,OHS
27065,242969,40,NHW,F,Y,OHS
27066,72709,40,NHW,M,Y,IHS
27067,187986,40,NHW,F,Y,IHS
27068,942703,40,NHW,M,N,IHS
27069,259228,40,NHW,M,Y,IHS
27070,271085,40,NHB,F,N,IHS
27071,671437,40,NHW,F,Y,IHS
27072,636257,40,NHW,F,Y,IHS
27073,143628,40,NHW,F,Y,IHS
27074,974106,40,NHB,F,Y,IHS
27075,529717,40,NHW,M,N,OHS
27076,593384,40,NHW,M,Y,IHS
27077,72710,40,NHW,M,Y,IHS
27078,817435,40,NHB,M,N,IHS
27079,666161,40,NHB,F,N,IHS
27080,800993,40,NHW,F,N,IHS
27081,467225,40,NHW,M,Y,IHS
27082,635990,40,NHW,F,Y,IHS
27083,131530,40,NHB,M,N,OHS
27084,613865,40,NHW,M,Y,IHS
27085,984392,40,NHW,F,Y,IHS
27086,338770,40,NHW,F,Y,IHS
27087,122482,40,NHW,F,Y,IHS
27088,349141,40,NHB,F,Y,IHS
27089,651460,40,NHB,M,Y,IHS
27090,633783,40,NHW,M,Y,IHS
27091,609564,40,NHW,F,Y,IHS
27092,599123,40,NHW,F,Y,IHS
27093,204142,40,NHW,M,Y,IHS
27094,814351,40,NHW,M,N,IHS
27095,918818,40,NHW,M,N,OHS
27096,949391,40,NHW,F,Y,IHS
27097,435756,40,NHB,M,Y,IHS
27098,901155,40,NHB,F,N,IHS
27099,201755,40,NHW,F,Y,IHS
27100,53414,40,NHW,M,Y,IHS
27101,277929,40,NHW,M,Y,IHS
27102,585554,40,NHW,M,Y,IHS
27103,155635,40,NHW,F,Y,IHS
27104,118522,40,NHW,F,Y,IHS
27105,980972,40,NHW,F,Y,IHS
27106,513837,40,NHW,M,Y,IHS
27107,957264,40,NHW,M,Y,IHS
27108,177250,40,NHW,M,Y,IHS
27109,5729,40,NHW,M,Y,IHS
27110,28364,40,NHW,F,Y,IHS
27111,978853,40,NHW,F,Y,IHS
27112,732738,40,NHW,F,Y,IHS
27113,463179,40,NHB,F,Y,IHS
27114,997448,40,NHW,M,Y,IHS
27115,839422,40,NHW,F,Y,IHS
27116,265074,40,NHW,M,Y,IHS
27117,955309,40,NHW,F,Y,IHS
27118,136949,40,NHW,F,Y,IHS
27119,799131,40,NHW,F,Y,OHS
27120,417157,40,NHB,M,Y,IHS
27121,166628,40,NHW,F,Y,IHS
27122,240688,40,NHW,M,Y,IHS
27123,993113,40,NHW,F,Y,IHS
27124,667841,40,NHW,M,Y,IHS
27125,393638,40,NHW,M,Y,IHS
27126,33717,40,NHW,F,Y,IHS
27127,228282,40,NHW,F,Y,IHS
27128,205374,40,NHW,F,N,OHS
27129,264791,40,NHW,M,Y,IHS
27130,790840,40,NHW,M,Y,IHS
27131,147696,40,NHB,M,Y,IHS
27132,324592,40,NHW,M,Y,IHS
27133,399691,40,NHB,M,Y,IHS
27134,628385,40,NHB,F,Y,IHS
27135,658645,40,NHW,M,Y,IHS
27136,32880,40,NHW,M,N,OHS
27137,800928,40,NHB,M,Y,OHS
27138,930987,40,NHW,M,Y,IHS
27139,165542,40,NHW,M,Y,IHS
27140,741170,40,NHW,M,Y,IHS
27141,465325,40,NHW,M,Y,IHS
27142,405012,40,NHB,F,Y,IHS
27143,562591,40,NHW,M,Y,IHS
27144,665705,40,NHW,F,Y,IHS
27145,139030,40,NHW,M,N,IHS
27146,969095,40,NHW,M,Y,IHS
27147,72041,40,NHW,M,Y,IHS
27148,956710,40,NHW,F,Y,IHS
27149,33683,40,NHW,F,Y,IHS
27150,853870,40,NHW,M,Y,OHS
27151,225254,40,NHB,F,Y,IHS
27152,181917,40,NHW,M,Y,IHS
27153,223236,40,NHW,M,Y,IHS
27154,957775,40,NHB,M,Y,IHS
27155,605449,40,NHW,M,Y,IHS
27156,4074,40,NHB,M,Y,IHS
27157,674483,40,NHW,F,Y,IHS
27158,727347,40,NHW,F,Y,IHS
27159,50086,40,NHB,F,Y,IHS
27160,393864,40,NHW,F,Y,IHS
27161,759047,40,NHW,M,Y,IHS
27162,985028,40,NHW,M,Y,IHS
27163,198879,40,NHW,M,Y,IHS
27164,331558,40,NHW,F,N,OHS
27165,44323,40,NHW,F,Y,IHS
27166,859468,40,NHB,F,Y,IHS
27167,762910,40,NHW,M,Y,IHS
27168,299558,40,NHW,F,Y,IHS
27169,14341,40,NHW,M,Y,IHS
27170,836815,40,NHB,F,Y,IHS
27171,963861,40,NHW,M,Y,OHS
27172,512461,40,NHW,F,Y,IHS
27173,79465,40,NHW,F,Y,IHS
27174,180439,40,NHW,F,Y,IHS
27175,619081,40,NHW,M,Y,IHS
27176,201894,40,NHB,M,Y,IHS
27177,854163,40,NHW,F,Y,IHS
27178,970433,40,NHB,M,Y,IHS
27179,962580,40,NHW,F,Y,OHS
27180,987122,40,NHW,M,Y,IHS
27181,122179,40,NHB,F,Y,IHS
27182,36489,40,NHW,F,Y,IHS
27183,674376,40,NHW,F,Y,IHS
27184,886001,40,NHW,F,Y,OHS
27185,988842,40,NHB,M,N,IHS
27186,799715,40,NHW,M,Y,IHS
27187,13177,40,NHW,F,Y,IHS
27188,795241,40,NHW,F,Y,IHS
27189,519674,40,NHW,F,Y,IHS
27190,739167,40,NHB,M,Y,OHS
27191,637596,40,NHB,F,Y,OHS
27192,215992,40,NHW,M,N,OHS
27193,899323,40,NHW,M,Y,IHS
27194,426896,40,NHW,F,Y,IHS
27195,298902,40,NHW,M,Y,IHS
27196,273892,40,NHW,M,Y,IHS
27197,952381,40,NHB,F,Y,IHS
27198,287347,40,NHW,F,Y,IHS
27199,842740,40,NHW,M,N,IHS
27200,358094,40,NHW,F,Y,IHS
27201,543727,40,NHW,M,Y,OHS
27202,666475,40,NHB,M,Y,IHS
27203,374454,40,NHB,F,Y,IHS
27204,46989,40,NHW,M,N,IHS
27205,101209,40,NHW,M,Y,IHS
27206,700331,40,NHW,F,Y,OHS
27207,965514,40,NHW,F,Y,IHS
27208,864598,40,NHW,M,N,IHS
27209,211600,40,NHW,M,N,IHS
27210,330563,40,NHB,M,Y,IHS
27211,424225,40,NHW,M,Y,IHS
27212,263750,40,NHW,M,Y,IHS
27213,537666,40,NHW,F,Y,IHS
27214,763315,40,NHW,F,Y,IHS
27215,958320,40,NHW,F,Y,IHS
27216,300642,40,NHW,M,Y,IHS
27217,386555,40,NHW,M,Y,IHS
27218,146254,40,NHW,M,Y,IHS
27219,277930,40,NHW,M,N,IHS
27220,897950,40,NHW,F,Y,IHS
27221,703360,40,NHB,F,Y,IHS
27222,539949,40,NHW,M,N,IHS
27223,3625,40,NHW,F,Y,IHS
27224,343896,40,NHW,F,Y,OHS
27225,837418,40,NHW,M,Y,IHS
27226,535276,40,NHB,M,Y,IHS
27227,780607,40,NHW,F,Y,IHS
27228,375509,40,NHB,M,Y,IHS
27229,489264,40,NHW,F,N,IHS
27230,926482,40,NHW,M,Y,IHS
27231,915830,40,NHW,M,Y,IHS
27232,454249,40,NHW,F,Y,IHS
27233,17855,40,NHW,M,Y,IHS
27234,920177,40,NHW,M,Y,OHS
27235,564264,40,NHW,F,Y,OHS
27236,978597,40,NHW,F,Y,IHS
27237,362485,40,NHW,F,Y,IHS
27238,214621,40,NHW,M,Y,IHS
27239,97044,40,NHW,M,Y,IHS
27240,448964,40,NHW,M,Y,IHS
27241,476718,40,NHW,M,Y,IHS
27242,622799,40,NHB,F,Y,IHS
27243,834719,40,NHB,M,Y,IHS
27244,365404,40,NHW,F,Y,IHS
27245,561233,40,NHW,F,Y,IHS
27246,782181,40,NHW,M,Y,OHS
27247,95847,40,NHW,F,Y,IHS
27248,725996,40,NHW,M,Y,OHS
27249,483648,40,NHW,F,N,OHS
27250,903341,40,NHW,M,Y,IHS
27251,714961,40,NHW,F,N,IHS
27252,240455,40,NHW,F,Y,IHS
27253,939103,40,NHW,M,Y,IHS
27254,776244,40,NHW,M,Y,IHS
27255,128906,40,NHW,F,Y,IHS
27256,796897,40,NHW,M,Y,IHS
27257,721024,40,NHB,F,Y,IHS
27258,546661,40,NHW,M,Y,IHS
27259,846803,40,NHW,F,Y,IHS
27260,400663,40,NHB,F,Y,IHS
27261,336623,40,NHB,M,Y,IHS
27262,516525,40,NHW,M,N,IHS
27263,414995,40,NHB,M,Y,IHS
27264,944834,40,NHW,M,Y,OHS
27265,742963,40,NHW,F,Y,IHS
27266,337519,40,NHW,M,Y,IHS
27267,605668,40,NHW,F,Y,IHS
27268,602527,40,NHB,F,Y,IHS
27269,735068,40,NHW,F,Y,OHS
27270,657842,40,NHW,M,N,IHS
27271,807072,40,NHW,F,Y,IHS
27272,378330,40,NHB,F,N,OHS
27273,926848,40,NHW,F,Y,IHS
27274,830729,40,NHB,F,N,OHS
27275,911510,40,NHW,M,Y,IHS
27276,179875,40,NHW,F,N,IHS
27277,41852,40,NHW,M,Y,IHS
27278,548907,40,NHW,F,Y,IHS
27279,755645,40,NHW,M,Y,IHS
27280,350218,40,NHW,M,Y,OHS
27281,304497,40,NHW,F,Y,IHS
27282,524544,40,NHB,M,Y,OHS
27283,466347,40,NHW,F,Y,IHS
27284,873968,40,NHW,M,N,IHS
27285,648907,40,NHB,F,Y,IHS
27286,819411,40,NHW,F,N,IHS
27287,58562,40,NHW,F,Y,IHS
27288,761447,40,NHW,F,Y,IHS
27289,352974,40,NHW,M,Y,OHS
27290,807247,40,NHW,M,Y,OHS
27291,159036,40,NHW,M,Y,IHS
27292,239218,40,NHW,M,N,IHS
27293,79537,40,NHW,F,N,OHS
27294,546460,40,NHW,M,Y,IHS
27295,318548,40,NHB,M,Y,IHS
27296,424700,40,NHW,F,Y,IHS
27297,661755,40,NHW,F,Y,IHS
27298,52593,40,NHW,M,Y,IHS
27299,311108,40,NHW,F,Y,IHS
27300,67723,40,NHW,M,N,IHS
27301,335020,40,NHB,M,Y,OHS
27302,669911,40,NHW,M,Y,IHS
27303,527854,40,NHW,M,Y,IHS
27304,653531,40,NHW,F,Y,IHS
27305,151151,40,NHW,M,Y,IHS
27306,730938,40,NHW,M,Y,IHS
27307,304496,40,NHB,F,Y,IHS
27308,654970,40,NHB,F,Y,IHS
27309,479320,40,NHW,M,Y,OHS
27310,345938,40,NHW,M,Y,IHS
27311,195334,40,NHW,M,Y,IHS
27312,212029,40,NHW,F,Y,IHS
27313,667894,40,NHW,M,Y,IHS
27314,272371,40,NHW,F,Y,IHS
27315,114707,40,NHB,F,N,IHS
27316,314418,40,NHW,F,Y,IHS
27317,873191,40,NHW,F,Y,IHS
27318,221504,40,NHW,M,Y,IHS
27319,54469,40,NHW,M,Y,OHS
27320,813275,40,NHW,F,Y,OHS
27321,742733,40,NHW,F,N,IHS
27322,530111,40,NHW,F,N,OHS
27323,443781,40,NHB,F,Y,IHS
27324,899675,40,NHW,M,Y,IHS
27325,233162,40,NHW,M,Y,IHS
27326,35910,40,NHW,M,N,IHS
27327,39374,40,NHB,M,Y,OHS
27328,819865,40,NHW,F,Y,IHS
27329,198952,40,NHW,M,Y,OHS
27330,288278,40,NHW,F,Y,OHS
27331,176179,40,NHW,M,Y,IHS
27332,663072,40,NHW,M,Y,IHS
27333,661012,40,NHW,M,Y,OHS
27334,99266,40,NHW,M,N,IHS
27335,354987,40,NHW,F,Y,IHS
27336,781362,40,NHW,F,N,IHS
27337,71387,40,NHB,F,Y,IHS
27338,836974,40,NHW,M,Y,IHS
27339,891200,40,NHW,F,N,OHS
27340,310628,40,NHB,F,N,OHS
27341,372481,40,NHW,M,Y,IHS
27342,950222,40,NHW,F,Y,OHS
27343,334828,40,NHW,F,Y,IHS
27344,597777,40,NHW,M,Y,IHS
27345,841613,40,NHW,F,Y,IHS
27346,858953,40,NHW,F,Y,IHS
27347,27352,40,NHW,F,Y,IHS
27348,115970,40,NHB,F,Y,IHS
27349,184710,40,NHB,F,Y,IHS
27350,53856,40,NHW,F,Y,IHS
27351,862579,40,NHW,F,Y,IHS
27352,501922,40,NHB,F,Y,IHS
27353,676113,40,NHW,F,Y,IHS
27354,164096,40,NHB,F,Y,OHS
27355,798717,40,NHB,F,Y,IHS
27356,364866,40,NHW,F,Y,OHS
27357,525520,40,NHB,M,Y,OHS
27358,934017,40,NHW,M,Y,OHS
27359,568202,40,NHW,M,N,IHS
27360,121319,40,NHW,M,Y,IHS
27361,50512,40,NHB,M,Y,IHS
27362,239226,40,NHW,F,Y,IHS
27363,634166,40,NHW,M,Y,IHS
27364,337553,40,NHW,M,Y,IHS
27365,379544,40,NHW,F,N,OHS
27366,463586,40,NHW,F,Y,IHS
27367,165982,40,NHB,F,N,IHS
27368,550625,40,NHW,M,Y,IHS
27369,890179,40,NHW,F,Y,IHS
27370,43000,40,NHW,M,Y,IHS
27371,119821,40,NHW,M,Y,IHS
27372,769595,40,NHW,F,Y,OHS
27373,369482,40,NHW,F,Y,IHS
27374,525224,40,NHW,F,Y,IHS
27375,195411,40,NHB,M,Y,OHS
27376,657139,40,NHB,M,Y,OHS
27377,778022,40,NHB,M,Y,IHS
27378,831239,40,NHW,F,Y,OHS
27379,287973,40,NHW,F,Y,IHS
27380,803705,40,NHW,F,Y,IHS
27381,707875,40,NHW,M,Y,IHS
27382,116748,40,NHW,F,Y,IHS
27383,297963,40,NHW,F,Y,IHS
27384,977527,40,NHW,M,Y,IHS
27385,568367,40,NHB,M,Y,IHS
27386,409042,40,NHW,M,Y,IHS
27387,596792,40,NHB,M,Y,IHS
27388,335682,40,NHW,F,Y,IHS
27389,953649,40,NHB,M,Y,IHS
27390,330376,40,NHW,M,Y,IHS
27391,226784,40,NHW,M,Y,IHS
27392,354429,40,NHW,F,N,IHS
27393,780051,40,NHW,M,Y,IHS
27394,244903,40,NHW,F,Y,OHS
27395,388823,40,NHW,F,Y,IHS
27396,306469,40,NHW,M,Y,OHS
27397,284203,40,NHW,M,Y,IHS
27398,647115,40,NHW,F,Y,IHS
27399,194188,40,NHW,M,Y,OHS
27400,203330,40,NHW,M,Y,IHS
27401,464388,40,NHW,M,Y,IHS
27402,307284,40,NHW,M,Y,IHS
27403,715747,40,NHW,M,Y,IHS
27404,181401,40,NHW,F,Y,IHS
27405,309550,40,NHW,M,Y,IHS
27406,507881,40,NHW,F,Y,IHS
27407,561546,40,NHW,F,Y,IHS
27408,338957,40,NHW,M,Y,IHS
27409,502267,40,NHW,F,Y,IHS
27410,535816,40,NHW,M,Y,IHS
27411,225603,40,NHW,M,Y,IHS
27412,892024,40,NHW,F,Y,IHS
27413,139674,40,NHB,M,Y,IHS
27414,517051,40,NHW,M,Y,IHS
27415,911915,40,NHW,F,Y,IHS
27416,522118,40,NHB,F,Y,IHS
27417,401565,40,NHW,M,Y,IHS
27418,833914,40,NHW,M,Y,IHS
27419,780771,40,NHW,F,Y,IHS
27420,200005,40,NHB,M,Y,IHS
27421,349415,40,NHW,M,Y,IHS
27422,824084,40,NHW,M,Y,IHS
27423,161952,40,NHW,M,Y,IHS
27424,71946,40,NHW,F,Y,IHS
27425,498860,40,NHW,M,Y,OHS
27426,942113,40,NHB,F,Y,IHS
27427,712783,40,NHW,M,Y,IHS
27428,302821,40,NHW,F,Y,IHS
27429,638402,40,NHW,F,Y,OHS
27430,217148,40,NHB,M,Y,IHS
27431,328255,40,NHW,F,Y,IHS
27432,945120,40,NHB,F,N,OHS
27433,640189,40,NHB,M,Y,OHS
27434,495770,40,NHW,M,N,OHS
27435,378758,40,NHW,M,Y,IHS
27436,50346,40,NHW,M,Y,IHS
27437,835521,40,NHW,F,N,OHS
27438,24153,40,NHB,F,Y,IHS
27439,976045,40,NHW,M,Y,IHS
27440,475095,40,NHW,F,Y,IHS
27441,479894,40,NHW,F,Y,IHS
27442,275601,40,NHW,M,Y,IHS
27443,724837,40,NHW,M,Y,IHS
27444,18137,40,NHB,F,Y,IHS
27445,120481,40,NHW,M,Y,IHS
27446,433832,40,NHB,M,Y,IHS
27447,826720,40,NHW,F,Y,IHS
27448,139575,40,NHW,F,Y,OHS
27449,202937,40,NHW,M,Y,IHS
27450,825455,40,NHB,M,Y,OHS
27451,195066,40,NHW,F,Y,IHS
27452,645372,40,NHB,F,Y,OHS
27453,658652,40,NHW,F,Y,IHS
27454,555914,40,NHW,F,Y,IHS
27455,275474,40,NHW,F,Y,IHS
27456,540872,40,NHW,M,Y,IHS
27457,695391,40,NHB,M,N,IHS
27458,236928,40,NHW,F,Y,IHS
27459,693797,40,NHW,F,Y,IHS
27460,961137,40,NHW,F,Y,IHS
27461,565911,40,NHW,F,Y,IHS
27462,170221,40,NHB,F,N,IHS
27463,722538,40,NHW,M,Y,IHS
27464,384866,40,NHW,M,Y,IHS
27465,253187,40,NHW,M,Y,IHS
27466,944189,40,NHW,M,Y,IHS
27467,231258,40,NHW,M,Y,IHS
27468,771008,40,NHW,M,Y,IHS
27469,274642,40,NHW,M,Y,IHS
27470,12394,40,NHB,F,Y,IHS
27471,616051,40,NHW,F,Y,IHS
27472,263801,40,NHW,F,Y,OHS
27473,328302,40,NHB,F,Y,IHS
27474,433202,40,NHB,M,Y,IHS
27475,502129,40,NHW,M,Y,IHS
27476,762860,40,NHW,M,Y,IHS
27477,688374,40,NHW,M,Y,IHS
27478,594270,40,NHW,F,Y,IHS
27479,897023,40,NHW,M,Y,IHS
27480,847264,40,NHB,M,Y,IHS
27481,922852,40,NHW,M,Y,IHS
27482,16217,40,NHB,M,Y,IHS
27483,611018,40,NHW,M,Y,IHS
27484,360596,40,NHW,M,Y,OHS
27485,860098,40,NHW,M,Y,IHS
27486,584181,40,NHW,F,Y,IHS
27487,594642,40,NHW,F,N,OHS
27488,397722,40,NHW,M,Y,IHS
27489,916624,40,NHW,F,Y,IHS
27490,148464,40,NHW,M,Y,IHS
27491,407563,40,NHW,F,Y,IHS
27492,704083,40,NHW,M,Y,IHS
27493,556411,40,NHB,F,Y,IHS
27494,436539,40,NHW,M,Y,IHS
27495,676926,40,NHW,F,Y,IHS
27496,168028,40,NHW,F,Y,IHS
27497,252595,40,NHW,M,Y,OHS
27498,956109,40,NHW,M,Y,OHS
27499,315758,40,NHW,F,Y,IHS
27500,968803,40,NHW,M,Y,IHS
27501,595345,40,NHW,M,Y,IHS
27502,955056,40,NHW,F,Y,IHS
27503,782206,40,NHB,F,Y,IHS
27504,880250,40,NHW,F,Y,IHS
27505,540794,40,NHB,F,Y,IHS
27506,972077,40,NHB,F,Y,IHS
27507,447458,40,NHW,M,Y,IHS
27508,87246,40,NHW,F,Y,IHS
27509,430593,40,NHB,M,Y,IHS
27510,713773,40,NHW,F,N,OHS
27511,642477,40,NHW,M,Y,IHS
27512,291830,40,NHW,M,Y,OHS
27513,362316,40,NHW,M,Y,IHS
27514,818621,40,NHW,F,Y,IHS
27515,648049,40,NHW,M,Y,IHS
27516,661722,40,NHW,F,Y,IHS
27517,112131,40,NHW,F,N,IHS
27518,731297,40,NHB,M,Y,IHS
27519,893294,40,NHB,M,Y,IHS
27520,818892,40,NHW,F,Y,IHS
27521,184949,40,NHB,F,Y,IHS
27522,198770,40,NHB,F,Y,IHS
27523,602134,40,NHW,M,Y,IHS
27524,605724,40,NHW,F,Y,OHS
27525,375449,40,NHW,M,Y,IHS
27526,473962,40,NHW,M,N,OHS
27527,91851,40,NHB,M,N,IHS
27528,545977,40,NHW,F,N,OHS
27529,91700,40,NHW,F,Y,IHS
27530,386525,40,NHW,F,Y,IHS
27531,471180,40,NHW,M,Y,IHS
27532,75858,40,NHW,M,Y,IHS
27533,346914,40,NHW,M,Y,IHS
27534,759917,40,NHW,F,N,OHS
27535,376294,40,NHW,F,Y,IHS
27536,868818,40,NHW,M,N,IHS
27537,552001,40,NHW,M,N,IHS
27538,800589,40,NHW,F,Y,IHS
27539,675837,40,NHB,F,N,OHS
27540,984066,40,NHW,F,Y,IHS
27541,57600,40,NHW,F,Y,IHS
27542,872550,40,NHW,F,Y,IHS
27543,128786,40,NHW,M,Y,IHS
27544,431990,40,NHW,F,Y,IHS
27545,218832,40,NHW,F,N,OHS
27546,396733,40,NHW,M,Y,IHS
27547,831291,40,NHW,M,Y,IHS
27548,901960,40,NHW,F,Y,IHS
27549,852109,40,NHW,M,N,IHS
27550,302721,40,NHW,M,N,IHS
27551,861868,40,NHW,M,Y,IHS
27552,503642,40,NHW,M,Y,IHS
27553,82012,40,NHW,F,Y,IHS
27554,991846,40,NHW,M,Y,OHS
27555,801414,40,NHW,F,N,IHS
27556,459274,40,NHW,M,Y,IHS
27557,990428,40,NHW,M,Y,IHS
27558,199167,40,NHW,F,Y,IHS
27559,72343,40,NHW,F,Y,IHS
27560,965019,40,NHW,M,Y,IHS
27561,842799,40,NHW,M,N,OHS
